Applicationid,Underwriter,Amountfinanced,Term,Status,Dealername,Dealergroup,Dealerstate,Dealercity,Applicationdate Date,Approvaldate Date,Bookeddate Date,Collateralyear,Collateraltype,Collateralnewused,Coficoauto8,Dti,Pti,Dealerrepresentative,Timetobook,Timetodecision,Dealerminimumrate,Cashdown,Totaldown,Isbusinessapp,Timetolastfund,Timetolastdecisiontolastcontract,Apr,Programmanual,Programdefault,Ltv,Dealerreserveamount,Dealerreservepercent,Backend,Invoice,Primaryficoauto8,Lender,Primarystate,Applicationsubmitteduser,Wasapproved,Wasapprovednotbooked,Clientdealerid,Class
254438,mnava,24515,180,Auto Approval,BRETZ RV & MARINE - BOISE - ID118,Bretz RV,ID,Boise,2026-09-02,2026-09-02,,2017,RV,Used,,2.74,0.28,ljablonoski,,211,14.74,10000,10000,false,,,15.49,Silver 1,Silver 1,0.83,0,,0,29450,668,Source One Financial Services,MT, kaymbree lauer,1,1,ID118,Silver
254398,thovey,49912.85,180,Auto Approval,HOWARD RV CENTER - NC145,,NC,Wilmington,2026-09-02,2026-09-02,,2021,RV,Used,,36.79,8.59,jsmith,,149,8.24,5300,5300,false,,,9.24,Core,Not Applicable,0.95,0,,0,52484,864,Connexus Credit Union,NC, dan hilton,1,1,NC145,Not Applicable
254465,,63736,240,Auto Decline,RCD RV - Medina - OH206,,OH,medina,2026-09-02,,,2017,RV,Used,,52.36,15.23,jharrington1,,0,22.99,15000,15000,false,,,23.99,Bronze,Bronze,0.86,0,,0,73810,596,Source One Financial Services,ND,,0,0,OH206,Business First
254453,mnava,132100.06,240,Decline,Bish's RV of Rapid City - SD114,Bish's RV,SD,Piedmont,2026-09-02,,,2026,RV,New,,30.86,6.62,dzilberchtein,,33,8.99,20214.2,45179.2,false,,,10.49,Core,Not Applicable,1.25,0,,0,105680,767,Connexus Credit Union,TX, david mcclanahan,0,0,SD114,Not Applicable
254778,mnava,49407.07,240,Auto Approval,Midwest Boats Sales And Repair - IA144,,IA,Cedar Falls,2026-09-03,2026-09-03,,2027,Boat,New,868,31.18,4.85,gcoulombe,,25,7.74,5411.81,5411.81,false,,,8.74,Core,Core,1.3,0,,0,38071,852,Source One Financial Services,IA,,1,1,IA144,Core
254681,,21852.03,120,Auto Decline,RCD Sales Co. LTD - Hebron -OH128,,OH,Hebron,2026-09-03,,,2019,RV,Used,,20.87,6.09,jharrington1,,0,19.24,2500,2500,false,,,19.99,Silver 2,Silver 2,1.02,0,,0,21400,623,Source One Financial Services,OH,,0,0,OH128,Silver
254630,pmeza,57127.15,180,Auto Approval,Fish and Ski Marine -TX215,,TX,Sanger,2026-09-03,2026-09-03,,2026,Boat,New,714,37.34,1.7,gott,,58,7.74,0,1500,false,,,8.74,Core,Core,1.26,0,,0,45232,824,Source One Financial Services,TX, troy travis,1,1,TX215,Core
254769,thovey,22876.43,180,Auto Approval,SMITH MOTOR CO OF HATTIESBURG INC - MS107,,MS,HATTIESBURG,2026-09-03,2026-09-03,,2027,Boat,New,,35.94,6.43,jsmith,,89,9.99,2400,2400,false,,,10.99,Core,Core,1.03,0,,0,22177,723,Source One Financial Services,MS, lisa hartfield,1,1,MS107,Core
254573,thovey,35448.95,180,Auto Approval,PPL MOTORHOMES - OK124,,OK,EL RENO,2026-09-03,2026-09-03,,2021,RV,Used,,12.67,1.99,jweller,,482,9.99,7300,7300,false,,,10.74,Core,Not Applicable,1,0,,0,35550,703,Connexus Credit Union,OK, brandon ray,1,1,OK124,Not Applicable
254583,,31804,180,Auto Decline,GARLANDS RV OF TENNESSEE - TN122,,TN,SPRINGVILLE,2026-09-03,,,2027,RV,New,671,37.97,7.77,jsmith,,0,22.99,3200,3200,false,,,23.99,Bronze,Bronze,0.91,0,,0,34957,615,Source One Financial Services,KY,,0,0,TN122,Business First
254628,rsimmons,42744,180,Auto Approval,GIBBS OUTDOOR and RECREATION - TX454,,TX,WACO,2026-09-03,2026-09-03,,2022,RV,Used,,34.5,9.24,gott,,131,10.74,0,0,false,,,11.74,Core,Core,1.09,0,,0,39050,745,Source One Financial Services,TX, colby longenbaugh,1,1,TX454,Core
254730,hhisek,32800.54,180,Decline,Fun Town RV Amarillo - TX508,Fun Town,TX,Amarillo,2026-09-03,,,2025,RV,Used,694,16.39,6.02,gott,,10,9.74,0,0,false,,,11.24,Core,Core,1.04,0,,0,31500,745,Source One Financial Services,TX, eric adams,0,0,TX508,Core
254577,,7795,120,Auto Decline,Southern Michigan RV- MI452,,MI,Hillsdale,2026-09-03,,,2025,RV,New,,3.32,0.29,dzilberchtein,,0,17.99,0,16000,false,,,18.49,Silver 2,Silver 2,0.32,0,,0,24306,624,Source One Financial Services,MI,,0,0,MI452,Silver
254646,hhisek,8538.51,144,Decline,HOPPERS RV LLC - TX546,,TX,Cypress,2026-09-03,,,2021,RV,Used,,14.44,1.79,gott,,8,16.99,750,750,false,,,17.49,Silver 1,Silver 1,1.31,0,,0,6500,642,Source One Financial Services,TX, tony marino,0,0,TX546,Silver
254603,lgrace,45135.72,180,Decline,Miles RV Center - NC165,,NC,Hendersonville,2026-09-03,,,2021,RV,Used,,53.82,10.88,jsmith,,21,10.99,4800,4800,false,,,11.99,Core,Core,0.94,0,,0,48036.72,693,Source One Financial Services,NC, kyle stevens,0,0,NC165,Core
254684,pmeza,99197,240,Auto Approval,Mid America RV -MO104,,MO,Carthage,2026-09-03,2026-09-03,,2027,RV,New,,32.19,12.21,jweller,,217,7.49,11627.8,20881.8,false,,,8.74,Core,Not Applicable,1.25,0,,0,79358,838,Connexus Credit Union,MO, jeremy nelson,1,1,MO104,Not Applicable
254644,mnava,66672,240,Auto Approval,MY RV SD - SCA112,,CA,EL CAJON,2026-09-03,2026-09-03,,2026,RV,New,,21.31,5.92,jrubi,,349,7.59,5000,5000,false,,,8.59,Core,Core,1,0,,0,66395,824,Source One Financial Services,CA,,1,1,SCA112,Core
254608,sbaker,80410,240,Auto Approval,Boating Atlanta - GA133,,GA,Gainesville,2026-09-03,2026-09-03,,2025,Boat,Used,,28.7,8.13,jsmith,,252,10.24,10768.25,10768.25,false,,,11.24,Core,Core,0.97,0,,0,83300,704,Source One Financial Services,GA, josh haynes,1,1,GA133,Core
254611,lgrace,48953,240,Decline,Blue Compass RV - Columbia - SC136,Blue Compass,SC,Lexington,2026-09-03,,,2023,RV,Used,705,44.15,3.49,jsmith,,30,10.49,5000,7700,false,,,11.99,Core,Core,1.16,0,,0,42100,736,Source One Financial Services,SC, josh ball,0,0,SC136,Core
254600,pmeza,32324.53,204,Auto Approval,Trader Bills Outdoor Sports - AR124,,AR,Hot Springs,2026-09-03,2026-09-03,,2025,Boat,New,,4.11,2.12,jweller,,45,8.34,0,16000,false,,,9.34,Core,Core,0.81,0,,0,39968,765,Source One Financial Services,AR, mandy short,1,1,AR124,Core
254584,Jhill,99226.24,240,Auto Approval,Ron Hoover - Lubbock - TX499,Ron Hoover,TX,Slaton,2026-09-03,2026-09-03,,2027,RV,New,,22.51,4.98,gott,,15,9.74,0,13816.34,false,,,11.24,Core,Core,1.16,0,,0,85745,749,Source One Financial Services,MO, jon vidaure,1,1,TX499,Core
254793,eavila,32957.65,180,Conditional Approval,RV's of Sacramento - NCA136,,CA,Elk Grove,2026-09-03,2026-09-03,,2026,RV,New,,27.04,3.67,jrubi,,25,7.74,3500,3500,false,,,8.74,Core,Core,1.02,0,,0,32258,828,Source One Financial Services,CA, branda morgan,1,1,NCA136,Core
254622,lgrace,78145,96,Conditional Approval,Intercoastal Financial Group LLC - 17401746,IFG,FL,Vero Beach,2026-09-03,2026-09-03,,2021,Boat,Used,,28.37,9.43,S1House,,248,14.6,8500,8500,false,,,14.6,Silver 1,Not Applicable,0.92,0,,0,84680,669,Ideal Credit Union,MT, beulah coleman,1,1,17401746,Not Applicable
254590,avera,118885.65,180,Approved,Recreation USA LLC - Myrtle Beach - SC134,,SC,Myrtle Beach,2026-09-03,2026-09-03,,2025,RV,New,706,18.9,1.75,jsmith,,79,7.59,8000,20000,false,,,8.59,Core,Core,0.96,0,,0,123365,849,Source One Financial Services,FL, kyle smith,1,1,SC134,Core
254688,mnava,12207.06,144,Auto Approval,Blue Compass RV - Sacramento - NCA147,Blue Compass,CA,Rancho Cordova,2026-09-03,2026-09-03,,2022,RV,Used,,36.16,1.88,jrubi,,51,10.34,2000,2000,false,,,11.84,Core,Core,1.07,0,,0,11450,727,Source One Financial Services,CA, melinda miller,1,1,NCA147,Core
254672,rsimmons,22850.44,144,Auto Approval,Gil Cherry Family RV Center LLC -TX130,,TX,Sweetwater,2026-09-03,2026-09-03,,2025,RV,New,,27.61,3.48,gott,,27,10.34,2500,2500,false,,,11.34,Core,Core,0.89,0,,0,25620,699,Source One Financial Services,TX, rodney rodgers,1,1,TX130,Core
254666,,37821,144,Auto Decline,COUNTY LINE CAMPERS - MS108,,MS,GULFPORT,2026-09-03,,,2027,RV,New,612,32.74,10.53,jsmith,,2,22.99,5000,5000,false,,,23.99,Bronze,Bronze,0.9,0,,0,42016,577,Source One Financial Services,MS,,0,0,MS108,Business First
254618,rsimmons,40633.19,180,Auto Approval,"Colonia Del Rey RV Sales, LLC -TX294",,TX,Corpus Christi,2026-09-03,2026-09-03,,2027,RV,New,,35.48,4.65,gott,,24,10.49,4200,4200,false,,,11.49,Core,Core,0.95,0,,0,42586,686,Source One Financial Services,TX, jesse nuncio,1,1,TX294,Core
254760,ccampos,74551.92,180,Conditional Approval,RV Wholesalers -OH118,,OH,Lakeview,2026-09-03,2026-09-03,,2027,RV,New,684,33.73,2.6,jharrington1,,75,7.99,8000,8000,false,,,8.74,Core,Not Applicable,0.99,0,,0,75093,765,Connexus Credit Union,NY, kelly tussing,1,1,OH118,Not Applicable
254582,jharrington1,33165.62,180,Auto Approval,RV LEADERS - PA108,,PA,ADAMSBURG,2026-09-03,2026-09-03,,2025,RV,New,,25.52,5.62,jharrington1,,102,10.49,3000,3003.85,false,,,11.49,Core,Core,0.83,0,,0,40079,710,Source One Financial Services,PA, patty atkinson,1,1,PA108,Core
254612,ccampos,11204.15,120,Conditional Approval,Walnut Ridge Family RV Sales -IN101,,IN,New Castle,2026-09-03,2026-09-03,,2026,RV,New,,4.38,1.04,jharrington1,,119,12.49,3000,3000,false,,,12.74,Silver 1,Not Applicable,0.79,0,,0,14227,650,Connexus Credit Union,IN, jesse trennepohl,1,1,IN101,Not Applicable
254735,hhisek,203863.92,240,Decline,Motor Home Specialist - TX567,Blue Compass,TX,Alvarado,2026-09-03,,,2026,RV,New,654,29.4,10.38,gott,,21,10.34,30000,30163.26,false,,,11.84,Core,Core,1.02,0,,0,199015,689,Source One Financial Services,TX, randy seyler,0,0,TX567,Core
254692,hhisek,60780.8,180,Decline,GREAT AMERICAN RV SUPERSTORE-HEFLIN - AL145,,AL,HEFLIN,2026-09-03,,,2026,RV,New,,44.76,5.18,jsmith,,16,16.24,7500,7500,false,,,16.99,Silver 1,Not Applicable,0.84,0,,0,72515,641,Connexus Credit Union,FL, debbie fischer,0,0,AL145,Not Applicable
254658,,23936.57,180,Auto Decline,Bogue RV - NC131,,NC,newport,2026-09-03,,,2022,RV,Used,524,14.64,4.81,jsmith,,0,22.99,5600,5600,false,,,23.99,Bronze,Bronze,0.84,0,,0,28500,573,Source One Financial Services,NC,,0,0,NC131,Business First
254606,avera,65164.27,240,Decline,Miles RV Center - NC165,,NC,Hendersonville,2026-09-03,,,2027,RV,New,,27.36,14.29,jsmith,,72,7.59,0,13210,false,,,8.59,Core,Not Applicable,0.87,0,,0,75223,824,Connexus Credit Union,NC, kyle stevens,0,0,NC165,Not Applicable
254741,sbaker,85755.45,240,Auto Approval,Doss Marine - ESC103,EPIC,SC,Chapin,2026-09-03,2026-09-03,,2026,Boat,New,,43.24,1.81,S1House,,39,10.24,8000,8000,false,,,11.24,Core,Core,1.24,0,,0,69149,715,Source One Financial Services,FL, jp lixie,1,1,ESC103,Core
254570,Jhill,26850,144,Conditional Approval,Rocky Ridge RV of Van Buren - AR115,Rocky Ridge,AR,Van Buren,2026-09-03,2026-09-03,,2022,RV,Used,,34.8,7.76,jweller,,210,13.99,3000,3000,false,,,13.99,Silver 1,Not Applicable,0.98,0,,0,27400,644,Connexus Credit Union,AR,,1,1,AR115,Not Applicable
254766,ccampos,33321.56,180,Decline,Blue Compass RV - Katy - TX571,Blue Compass,TX,Katy,2026-09-03,,,2027,RV,New,686,36.15,3.09,gott,,79,10.34,3000,3000,false,,,11.84,Core,Not Applicable,0.91,0,,0,36635,696,Connexus Credit Union,TX, eddie johnson,0,0,TX571,Not Applicable
254641,lgrace,85517.79,240,Approved,Rock Solid Funding LLC - TX536,RSF,TX,BEDFORD,2026-09-03,2026-09-03,,2016,RV,Used,,11.32,3.22,S1House,,44,10.84,10000,10000,false,,,12.34,Core,Core,0.97,0,,0,87901,722,Source One Financial Services,FL, serena pulliam,1,1,TX536,Core
254691,pmeza,148399,240,Auto Approval,TAYLORS BOATS INC - UT112,,UT,DRAPER,2026-09-03,2026-09-03,,2022,Boat,Used,785,13.51,2,ljablonoski,,130,7.84,15000,15000,false,,,8.84,Core,Core,1.01,0,,0,146865,851,Source One Financial Services,AZ,,1,1,UT112,Core
254586,lgrace,34414.15,180,Auto Approval,"Coastal Boating Center, Inc - EGA109",EPIC,GA,Savannah,2026-09-03,2026-09-03,,2026,Boat,New,,49.58,6.4,S1House,,300,8.99,10000,10000,false,,,9.99,Core,Core,1.06,0,,0,32550,771,Source One Financial Services,GA, jp lixie,1,1,EGA109,Core
254715,sdelarosa,32843,96,Conditional Approval,Blue Compass RV - Columbia - SC136,Blue Compass,SC,Lexington,2026-09-03,2026-09-03,,2026,RV,New,,24.13,9.95,jsmith,,48,8.34,0,0,false,,,9.84,Core,Core,0.86,0,,0,38013,868,Source One Financial Services,SC, zach smith,1,1,SC136,Core
254727,sbaker,36340.3,180,Auto Approval,Bradford Marine & ATV-Rogers - AR145,Bradford Marine,AR,Rogers,2026-09-03,2026-09-03,,2027,Boat,New,,46.81,4.14,jweller,,43,7.74,0,0,false,,,9.24,Core,Core,1.18,0,,0,30907,862,Source One Financial Services,AR, david sturgis,1,1,AR145,Core
254566,sdelarosa,142660.63,240,Decline,Airstream of Charlotte - NC160,,NC,Monroe,2026-09-03,,,2027,RV,New,840,41.51,17.57,jsmith,,133,7.74,0,52000,false,,,8.74,Core,Not Applicable,0.88,0,,0,162038,844,Connexus Credit Union,FL, zach campbell,0,0,NC160,Not Applicable
254654,mlomedico,66337.4,144,Auto Approval,Intercoastal Financial Group LLC - 17401746,IFG,FL,Vero Beach,2026-09-03,2026-09-03,,2020,Boat,Used,,48.16,10.4,S1House,,23,10.49,7050,7050,false,,,11.74,Core,Core,1.16,0,,0,57400,725,Source One Financial Services,VA, zach edwards,1,1,17401746,Core
254602,,19898.34,144,Auto Decline,RAM MOTORS RV AND TRUCK - NM102,,NM,ALBUQUERQUE,2026-09-03,,,2025,RV,Used,620,38.57,2.13,edominguez,,0,17.99,7500,7500,false,,,18.74,Silver 2,Silver 2,0.7,0,,0,28400,627,Source One Financial Services,NM,,0,0,NM102,Silver
254551,avera,14410.5,120,Auto Approval,Hallberg Marine -MN352,,MN,Wyoming,2026-09-03,2026-09-03,,2021,Boat,Used,,2.79,1.45,S1House,,304,8.09,1000,1000,false,,,9.09,Core,Core,0.99,0,,0,14562,813,Source One Financial Services,MN, wally lund,1,1,MN352,Core
254792,mlomedico,59326.29,240,Auto Approval,Fun Town RV - Cleburne -TX108,Fun Town,TX,Cleburne,2026-09-03,2026-09-03,,2026,RV,New,690,33.55,2.32,S1House,,26,10.09,13000,13000,false,,,11.59,Core,Core,0.83,0,,0,71638,711,Source One Financial Services,TX, jonathan riley,1,1,TX108,Core
254557,avera,14797.5,144,Decline,SPECIALTY OUTDOORS - OH189,,OH,LANCASTER,2026-09-03,,,2019,RV,Used,,34.65,4.41,jharrington1,,11,17.49,3800,3800,false,,,18.24,Silver 1,Silver 1,1,0,,0,14800,655,Source One Financial Services,OH, russ miller,0,0,OH189,Silver
254703,sbaker,23233.51,180,Approved,Southern Mud Sports of the Midwest - IA225,,IA,Blue Grass,2026-09-03,2026-09-03,,2027,Boat,New,,6.54,1.93,gcoulombe,,34,8.99,18500,18500,false,,,9.99,Core,Core,0.73,0,,0,31942.02,760,Source One Financial Services,WI, jeff cantey,1,1,IA225,Core
254561,Jhill,55239.2,180,Auto Approval,IRVINES CAMPER SALES - OH186,,OH,LITTLE HOCKING,2026-09-03,2026-09-03,,2027,RV,New,,16.12,3.56,jharrington1,,48,8.99,3000,2400,false,,,9.99,Core,Core,0.95,0,,0,58373,777,Source One Financial Services,WV, robing wine,1,1,OH186,Core
254621,sbaker,121804.13,180,Decline,Clearwater Marine - FL227,OneWater,FL,Clearwater,2026-09-03,,,2014,Boat,Used,,6.41,1.36,wstoutimore,,177,9.09,50000,50000,false,,,10.59,Core,Core,0.76,0,,0,160000,813,Source One Financial Services,FL, jared gooch,0,0,FL227,Core
254736,,32600.78,180,Auto Decline,MIG RV  MARINE SUPER CENTER INC - BELLEFONT-OH187,,OH,BELLEFONTAINE,2026-09-03,,,2026,RV,New,,69.99,21.83,jharrington1,,0,22.99,0,0,false,,,23.99,Bronze,Bronze,0.86,0,,0,38076,602,Source One Financial Services,OH,,0,0,OH187,Business First
254679,,45114.82,180,Auto Decline,Intercoastal Financial Group LLC - 17401746,IFG,FL,Vero Beach,2026-09-03,,,2020,Boat,Used,,47.47,6.72,S1House,,0,16.99,4500,4500,false,,,17.74,Silver 1,Silver 1,1,0,,0,44980,641,Source One Financial Services,CA,,0,0,17401746,Silver
254609,hhisek,14326.69,144,Decline,Fun Town RV Win LLC - OK109,Fun Town,OK,Thackerville,2026-09-03,,,2026,RV,New,619,27.62,1.52,jweller,,12,16.24,1400,1400,false,,,16.99,Silver 1,Silver 1,0.74,0,,0,19312,654,Source One Financial Services,TX, rob miller,0,0,OK109,Silver
254638,Jhill,103787.08,240,Decline,BAILEY TOLIVER RV - BROWNFIELD - TX430,,TX,BROWNFIELD,2026-09-03,,,2026,RV,New,,38.18,6.82,gott,,162,9.24,13000,31500,false,,,10.24,Core,Not Applicable,1.02,0,,0,101440,752,Connexus Credit Union,TX, victor quintanilla,0,0,TX430,Not Applicable
254626,mlomedico,43970.65,180,Decline,KUNES FOX VALLEY RV INC - WI715,KunesRV,WI,NEENAH,2026-09-03,,,2026,RV,New,527,17.75,2.13,S1House,,32,13.49,6000,6000,false,,,14.24,Silver 1,Silver 1,1.01,0,,0,43380,665,Source One Financial Services,WI, drake bertnick,0,0,WI715,Silver
254580,ccampos,34833.68,204,Auto Approval,Moix RV - Hot Springs Landing LLC - AR135,,AR,Hot Springs,2026-09-03,2026-09-03,,2027,RV,New,753,36.24,2.7,jweller,,29,7.59,1500,1500,false,,,8.59,Core,Core,0.94,0,,0,37150,810,Source One Financial Services,AR, brayden fisher,1,1,AR135,Core
254761,eavila,203232.29,240,Approved,Action Water Sports Texas-ETX125,EPIC,TX,Lewisville,2026-09-03,2026-09-03,,2026,Boat,New,,42.37,8.74,S1House,,22,9.24,0,105671.52,false,,,10.24,Core,Core,0.77,0,,0,263162,741,Source One Financial Services,TX, sierra whitmire,1,1,ETX125,Core
254596,eavila,58594,180,Auto Decline,"Vantage Recreational Finance, Inc. -FL291",VRF,FL,FORT LAUDERDALE,2026-09-03,2026-09-03,,2010,RV,Used,,33.64,7.56,S1House,,45,11.59,6000,6000,false,,,13.09,Core,Core,0.94,0,,0,62535,706,Source One Financial Services,TX, alphonzo bowe,0,0,FL291,Core
254707,hhisek,43541.42,180,Approved,TAC RV - NC121,,NC,Moyock,2026-09-03,2026-09-03,,2023,RV,Used,,38.58,6.49,jsmith,,49,10.34,4900,4900,false,,,11.34,Core,Core,0.95,0,,0,46000,734,Source One Financial Services,NC, dana overman,1,1,NC121,Core
254777,,30595.31,180,Auto Decline,Boaters World - Lake Placid - FL349,,FL,Lake Placid,2026-09-03,,,2019,Boat,Used,,43.02,14.96,wstoutimore,,0,19.24,3100,3100,false,,,19.99,Silver 2,Silver 2,0.85,0,,0,36050,629,Source One Financial Services,FL,,0,0,FL349,Silver
254569,,29146.32,180,Auto Decline,RV Station- Cleveland -TX312,,TX,Cleveland,2026-09-03,,,2024,RV,Used,629,46.69,4.42,gott,,0,22.99,3500,3500,false,,,23.74,Silver 2,Silver 2,0,0,,0,0,639,Source One Financial Services,TX,,0,0,TX312,Silver
254801,lgrace,28472.72,240,Decline,GREAT AMERICAN RV SUPERSTORE-TUPELO - MS114,,MS,BELDEN,2026-09-03,,,2026,RV,New,660,48.27,3.01,jsmith,,5,13.49,0,0,false,,,14.24,Silver 1,Silver 1,1.14,0,,0,24974,669,Source One Financial Services,MS, dj miller,0,0,MS114,Silver
254613,eavila,74985,180,Auto Approval,Essex Boats - SCA136,,CA,Ontario,2026-09-03,2026-09-03,,2026,Boat,New,,16.74,3.3,jrubi,,227,10.34,205200,205200,false,,,11.34,Core,Core,0.31,0,,0,239400,683,Source One Financial Services,CA, cindy sanchez,1,1,SCA136,Core
254662,mlomedico,231393.68,240,Decline,Thunder Marine,EPIC,FL,St. Petersburg,2026-09-03,,,2026,Boat,New,,46.65,11.63,S1House,,12,16.24,0,29000,false,,,16.99,Silver 1,Silver 1,1.26,0,,0,183740,656,Source One Financial Services,FL, sierra whitmire,0,0,EFL130,Silver
254786,lgrace,23264.9,180,Auto Approval,BUDS RV WORLD - KY101,,KY,Madisonville,2026-09-03,2026-09-03,,2025,RV,New,,39.18,3.01,jharrington1,,41,7.59,0,0,false,,,8.59,Core,Core,0.97,0,,0,23949,827,Source One Financial Services,KY, tom kimmel,1,1,KY101,Core
254751,mnava,116485.22,240,Auto Approval,Blue Compass RV - Chattanooga - GA156,Blue Compass,GA,Ringgold,2026-09-03,2026-09-03,,2026,RV,New,764,27.31,6.49,jsmith,,55,7.74,25200,-4847.42,false,,,9.24,Core,Core,1.25,0,,0,93196,802,Source One Financial Services,GA, david wallace,1,1,GA156,Core
254578,Jhill,32634,180,Approved,"EPIC FINANCE, LLC. - 17401748",EPIC,NC,WILMINGTON,2026-09-03,2026-09-03,,2026,Boat,New,,27.04,9.06,S1House,,9,10.24,2000,2000,false,,,11.24,Core,Core,1.24,0,,0,26214,717,Source One Financial Services,SC, mark roberts,1,1,17401748,Core
254790,mlomedico,73165.59,240,Decline,Modern Classic RVs - CO170,,CO,Grand Junction,2026-09-03,,,2026,RV,New,,28.45,4.2,dzilberchtein,,25,13.49,10000,10000,false,,,14.24,Silver 1,Silver 1,0.85,0,,0,86516,678,Source One Financial Services,UT, carlos molina quintana,0,0,CO170,Silver
254676,,11243.32,120,Cancelled,HAPPY CAMPERS RV SALES and SERVICE - IN182,,IN,LAFAYETTE,2026-09-03,,,2017,RV,Used,,0,0,jharrington1,,,22.99,3000,3500,false,,,23.99,Bronze,Bronze,0.79,0,,0,14150,,Source One Financial Services,IN, john eastin,0,0,IN182,Business First
254716,jharrington1,21199.03,180,Decline,Setzer's World of Camping Inc - WV106,,WV,Huntington,2026-09-03,,,2026,RV,New,,4.82,1.56,jharrington1,,15,9.59,4000,4000,false,,,10.59,Core,Core,0.84,0,,0,25351,750,Source One Financial Services,FL, eric collinsworth,0,0,WV106,Core
254689,hhisek,99885.4,204,Pending,Blue Compass RV - Bowling Green - KY152,Blue Compass,KY,Bowling Green,2026-09-03,,,2026,RV,New,662,13.18,11.17,jharrington1,,,10.34,51000,53000,false,,,11.84,Core,Core,0.96,0,,0,103795,682,Source One Financial Services,DE, karrie haynes,0,0,KY152,Core
254805,eavila,41563.36,180,Decline,Fun Town Rv/Angelo RV LLC -TX247,Fun Town,TX,San Angelo,2026-09-03,,,2024,RV,Used,,13.57,4.5,gott,,14,14.24,4300,4300,false,,,14.99,Silver 1,Silver 1,1.1,0,,0,37950,664,Source One Financial Services,FL, brenden boggs,0,0,TX247,Silver
254574,rsimmons,139751.31,204,Auto Approval,BLUE COMPASS RV - SOUTH HOUSTON  - TX421,Blue Compass,TX,Alvin,2026-09-03,2026-09-03,,2027,RV,New,778,17.61,6.1,gott,,322,7.49,19500,46825,false,,,8.99,Core,Core,1.25,0,,0,111890,821,Source One Financial Services,TX, frank carranza,1,1,TX421,Core
254746,mlomedico,62754.72,180,Auto Approval,Campers Inn RV of Fredericksburg - VA101,Campers Inn,VA,FREDERICKSBURG,2026-09-03,2026-09-03,,2017,RV,Used,,27.93,3.12,jsmith,,51,11.09,7000,7000,false,,,12.59,Core,Core,0.75,0,,0,83143,704,Source One Financial Services,VA, james dosado,1,1,VA101,Core
254683,sbaker,126589,240,Decline,Grander Marine LLC - AL162,,AL,Orange Beach,2026-09-03,,,2017,Boat,Used,,30.04,7.52,jsmith,,15,14.74,21500,21500,false,,,15.49,Silver 1,Silver 1,1,0,,0,126720,674,Source One Financial Services,LA, keaton coleman,0,0,AL162,Silver
254700,mnava,150519,240,Decline,BRETZ RV & MARINE - BILLINGS - MT115,Bretz RV,MT,Billings,2026-09-03,,,2027,RV,New,776,4.8,4.53,dzilberchtein,,89,8.99,60000,60000,false,,,10.49,Core,Not Applicable,0.65,0,,0,232055,774,Connexus Credit Union,ND, randy replogle,0,0,MT115,Not Applicable
254779,mlomedico,134425,240,Pending,La Mesa RV Center - Mesa - AZ356,La Mesa,AZ,Mesa,2026-09-03,,,2026,RV,New,673,46.7,9.29,edominguez,,17,10.49,33000,33000,false,,,11.99,Core,Not Applicable,1,0,,0,134410,690,Connexus Credit Union,MA, larry irvin,0,0,AZ356,Not Applicable
254734,rsimmons,24741.96,144,Approved,HOPPERS RV LLC - TX546,,TX,Cypress,2026-09-03,2026-09-03,,2021,RV,Used,,17.55,2.89,gott,,25,16.99,3500,3500,false,,,17.74,Silver 1,Silver 1,0.95,0,,0,26150,642,Source One Financial Services,TX, tony marino,1,1,TX546,Silver
254649,mlomedico,36168,180,Approved,Roughrider RVs - Dickinson - ND109,,ND,Dickinson,2026-09-03,2026-09-03,,2024,RV,Used,,30.43,3.89,dzilberchtein,,61,14.24,0,8900,false,,,14.99,Silver 1,Silver 1,0.8,0,,0,45150,674,Source One Financial Services,MT,,1,1,ND109,Silver
254680,sdelarosa,18471.2,60,Decline,RCD Sales Co. LTD - Hebron -OH128,,OH,Hebron,2026-09-03,,,2018,RV,Used,,66.76,10.02,jharrington1,,26,11.49,0,0,false,,,12.49,Core,Core,1.08,0,,0,17050,681,Source One Financial Services,OH, shane price,0,0,OH128,Core
